id,idade,ocupacao,estado_civil,escolaridade,inadimplencia,saldo_medio,deposito_prazo,emprestimo_habitacional,emprestimo_pessoal,meio_contato,dia_contato,mes_contato,duracao_contato,quantidade_contato,quantidade_dias_contato,quantidade_contato,resultado
2586,59,operario,casado,medio,nao,1047,sim,nao,nao,celular,21,agosto,7,1,184,3,sucesso
2587,29,gestao,solteiro,superior,nao,265,sim,nao,nao,celular,24,agosto,2,2,94,1,sucesso
2588,51,tecnico,casado,medio,nao,117,sim,nao,nao,celular,24,agosto,8,2,88,4,fracasso
2589,48,operario,casado,superior,nao,5473,sim,nao,nao,celular,24,agosto,4,2,-1,0,desconhecido
2590,37,operario,casado,fundamental,nao,106,sim,sim,nao,celular,25,agosto,9,1,392,13,fracasso
2591,37,tecnico,casado,superior,nao,127,sim,sim,nao,celular,25,agosto,3,1,193,1,sucesso
2592,64,operario,casado,superior,nao,380,sim,nao,nao,celular,25,agosto,8,1,-1,0,desconhecido
2593,69,operario,casado,medio,nao,0,sim,nao,nao,celular,25,agosto,7,2,-1,0,desconhecido
2594,36,gestao,casado,superior,nao,255,sim,nao,nao,celular,25,agosto,4,6,95,4,sucesso
2595,43,servicos,casado,medio,nao,2145,sim,nao,nao,celular,25,agosto,5,2,95,4,sucesso
2596,63,operario,casado,fundamental,nao,91,sim,nao,nao,telefone,26,agosto,2,3,-1,0,desconhecido
2597,70,operario,casado,medio,nao,1853,sim,nao,nao,telefone,26,agosto,5,1,-1,0,desconhecido
2598,60,tecnico,solteiro,fundamental,nao,11262,sim,nao,nao,celular,26,agosto,5,1,-1,0,desconhecido
2599,86,operario,divorciado,fundamental,nao,0,sim,nao,nao,telefone,26,agosto,3,1,-1,0,desconhecido
2600,72,operario,casado,medio,nao,1129,sim,nao,nao,celular,26,agosto,3,1,-1,0,desconhecido
2601,60,operario,casado,superior,nao,108,sim,nao,nao,celular,26,agosto,10,1,-1,0,desconhecido
2602,43,gestao,solteiro,superior,nao,1696,sim,sim,nao,celular,26,agosto,4,1,474,3,fracasso
2603,57,gestao,divorciado,superior,nao,854,sim,nao,nao,celular,27,agosto,12,4,92,1,fracasso
2604,28,gestao,solteiro,superior,nao,223,sim,sim,nao,telefone,27,agosto,3,2,119,1,fracasso
2605,36,operario,solteiro,medio,nao,40,sim,sim,nao,celular,27,agosto,4,3,475,4,sucesso
2606,66,operario,casado,medio,nao,2048,sim,nao,nao,celular,27,agosto,4,1,-1,0,desconhecido
2607,33,tecnico,solteiro,superior,nao,3689,sim,nao,nao,celular,27,agosto,7,3,-1,0,desconhecido
2608,36,tecnico,solteiro,medio,nao,539,sim,sim,nao,celular,27,agosto,7,2,477,1,fracasso
2609,29,tecnico,solteiro,medio,nao,590,sim,nao,nao,celular,27,agosto,1,1,94,1,sucesso
2610,62,operario,casado,medio,nao,780,sim,nao,nao,celular,28,agosto,3,2,-1,0,desconhecido
2611,34,operario,casado,medio,nao,1464,sim,sim,nao,celular,28,agosto,3,3,130,5,fracasso
2612,29,operario,solteiro,superior,nao,1311,sim,nao,nao,celular,28,agosto,10,1,-1,0,desconhecido
2613,30,gestao,casado,superior,nao,7,sim,sim,nao,celular,28,agosto,3,1,164,4,fracasso
2614,32,tecnico,casado,superior,nao,636,sim,sim,nao,celular,28,agosto,6,1,116,4,sucesso
2615,39,operario,solteiro,fundamental,nao,24277,sim,nao,nao,celular,28,agosto,4,1,-1,0,desconhecido
2616,55,administracao,divorciado,medio,nao,1872,sim,nao,nao,celular,28,agosto,3,2,93,8,fracasso
2617,36,gestao,solteiro,superior,nao,490,sim,nao,nao,celular,28,agosto,3,8,98,1,fracasso
2618,27,operario,solteiro,superior,nao,118,sim,nao,nao,celular,31,agosto,3,3,98,1,fracasso
2619,45,gestao,casado,superior,nao,4119,sim,sim,sim,telefone,31,agosto,8,2,283,1,sucesso
2620,55,gestao,casado,superior,nao,1504,sim,sim,nao,celular,31,agosto,3,3,101,2,sucesso
2621,52,operario,casado,medio,nao,2087,sim,sim,nao,celular,31,agosto,4,1,474,1,fracasso
2622,49,gestao,solteiro,superior,nao,5689,sim,nao,nao,celular,31,agosto,8,1,97,3,fracasso
2623,30,operario,casado,fundamental,nao,201,sim,sim,nao,celular,31,agosto,4,1,157,12,fracasso
2624,39,gestao,casado,superior,nao,119,sim,sim,nao,celular,1,setembro,4,2,476,4,sucesso
2625,48,gestao,divorciado,superior,nao,17964,sim,sim,nao,celular,1,setembro,2,1,98,5,sucesso
2626,36,gestao,casado,superior,nao,1113,sim,nao,nao,celular,1,setembro,4,1,-1,0,desconhecido
2627,27,administracao,casado,medio,nao,1596,sim,nao,nao,celular,1,setembro,1,1,-1,0,desconhecido
2628,51,gestao,casado,superior,nao,2635,sim,nao,nao,celular,1,setembro,3,1,98,2,fracasso
2629,48,tecnico,casado,medio,nao,568,sim,sim,nao,celular,2,setembro,6,2,386,1,sucesso
2630,70,operario,casado,medio,nao,2626,sim,nao,nao,celular,2,setembro,2,2,-1,0,desconhecido
2631,63,operario,casado,medio,nao,4752,sim,nao,nao,celular,2,setembro,4,2,-1,0,desconhecido
2632,34,servicos,solteiro,medio,nao,528,sim,sim,nao,celular,2,setembro,2,3,100,5,fracasso
2633,46,administracao,casado,superior,nao,2552,sim,nao,nao,celular,3,setembro,4,1,94,8,sucesso
2634,31,operario,solteiro,superior,nao,3343,sim,nao,nao,celular,3,setembro,6,1,94,1,sucesso
2635,32,administracao,casado,medio,nao,995,sim,nao,nao,celular,3,setembro,6,1,99,2,fracasso
2636,40,operario,solteiro,superior,nao,7968,sim,nao,nao,celular,3,setembro,12,1,93,1,sucesso
2637,30,administracao,solteiro,medio,nao,0,sim,nao,nao,celular,4,setembro,5,3,-1,0,desconhecido
2638,55,gestao,casado,fundamental,nao,2587,sim,nao,nao,celular,4,setembro,5,2,94,2,sucesso
2639,57,gestao,divorciado,superior,nao,6468,sim,sim,nao,celular,4,setembro,12,1,157,4,fracasso
2640,59,administracao,solteiro,medio,nao,4744,sim,nao,nao,celular,4,setembro,15,1,-1,0,desconhecido
2641,26,tecnico,solteiro,medio,nao,1231,sim,sim,nao,celular,4,setembro,4,1,93,7,sucesso
2642,73,operario,casado,superior,nao,3443,sim,nao,nao,telefone,4,setembro,13,3,-1,0,desconhecido
2643,30,administracao,solteiro,medio,nao,2568,sim,nao,nao,celular,4,setembro,9,1,100,4,fracasso
2644,64,operario,casado,superior,nao,1644,sim,nao,nao,telefone,7,setembro,9,4,-1,0,desconhecido
2645,36,tecnico,casado,superior,nao,1354,sim,nao,nao,celular,7,setembro,5,3,97,2,sucesso
2646,55,administracao,casado,medio,nao,602,sim,nao,nao,celular,7,setembro,6,1,98,5,sucesso
2647,63,operario,casado,superior,nao,1795,sim,nao,nao,celular,7,setembro,4,1,-1,0,desconhecido
2648,52,tecnico,casado,medio,nao,0,sim,sim,nao,celular,7,setembro,4,1,294,1,fracasso
2649,34,gestao,solteiro,superior,nao,268,sim,nao,nao,celular,7,setembro,10,1,-1,0,desconhecido
2650,36,servicos,casado,medio,nao,52,sim,sim,nao,celular,7,setembro,6,1,95,6,sucesso
2651,31,gestao,solteiro,superior,nao,924,sim,nao,nao,celular,7,setembro,4,1,94,3,sucesso
2652,47,operario,solteiro,fundamental,nao,3033,sim,nao,nao,celular,8,setembro,5,1,-1,0,desconhecido
2653,50,administracao,casado,superior,nao,6574,sim,nao,nao,celular,8,setembro,8,1,92,3,sucesso
2654,70,operario,divorciado,medio,nao,0,sim,nao,nao,celular,8,setembro,3,1,-1,0,desconhecido
2655,18,operario,solteiro,superior,nao,108,sim,nao,nao,celular,8,setembro,3,1,-1,0,desconhecido
2656,33,operario,casado,medio,nao,409,sim,nao,nao,celular,8,setembro,3,1,97,4,sucesso
2657,24,tecnico,solteiro,medio,nao,726,sim,nao,nao,celular,8,setembro,7,2,-1,0,desconhecido
2658,25,administracao,solteiro,medio,nao,1871,sim,nao,nao,celular,8,setembro,4,1,96,1,sucesso
2659,26,gestao,solteiro,superior,nao,1094,sim,sim,nao,celular,8,setembro,2,1,-1,0,desconhecido
2660,32,gestao,solteiro,superior,nao,2915,sim,nao,nao,celular,8,setembro,9,1,131,2,fracasso
2661,25,operario,solteiro,superior,nao,480,sim,nao,nao,celular,8,setembro,2,1,-1,0,desconhecido
2662,58,gestao,casado,superior,nao,1227,sim,nao,nao,celular,8,setembro,7,2,95,1,sucesso
2663,42,gestao,casado,superior,nao,1205,sim,nao,nao,telefone,8,setembro,6,2,-1,0,desconhecido
2664,30,operario,solteiro,medio,nao,161,sim,nao,sim,telefone,8,setembro,5,3,-1,0,desconhecido
2665,76,operario,divorciado,fundamental,nao,802,sim,nao,nao,celular,9,setembro,8,5,-1,0,desconhecido
2666,79,operario,casado,medio,nao,723,sim,nao,nao,telefone,9,setembro,5,1,79,3,fracasso
2667,70,operario,casado,fundamental,nao,6538,sim,nao,nao,celular,9,setembro,7,1,-1,0,desconhecido
2668,30,gestao,solteiro,superior,nao,147,sim,nao,nao,celular,9,setembro,4,1,100,1,fracasso
2669,60,operario,casado,medio,nao,0,sim,nao,nao,celular,9,setembro,7,1,-1,0,desconhecido
2670,51,operario,casado,medio,nao,1416,sim,nao,nao,celular,9,setembro,6,1,-1,0,desconhecido
2671,71,operario,casado,superior,nao,14220,sim,sim,nao,celular,9,setembro,7,1,-1,0,desconhecido
2672,31,gestao,solteiro,superior,nao,12569,sim,nao,nao,celular,9,setembro,6,1,295,1,fracasso
2673,32,administracao,solteiro,medio,nao,555,sim,sim,nao,celular,9,setembro,6,1,-1,0,desconhecido
2674,34,gestao,casado,superior,nao,158,sim,nao,nao,celular,9,setembro,5,2,132,4,fracasso
2675,28,administracao,solteiro,medio,nao,261,sim,sim,sim,celular,9,setembro,4,2,98,4,sucesso
2676,45,gestao,casado,superior,nao,786,sim,nao,nao,celular,10,setembro,1,3,-1,0,desconhecido
2677,53,operario,casado,fundamental,nao,27,sim,sim,nao,telefone,10,setembro,4,3,-1,0,desconhecido
2678,38,operario,solteiro,superior,nao,0,sim,nao,nao,celular,11,setembro,4,3,95,3,sucesso
2679,56,administracao,solteiro,medio,nao,2815,sim,sim,nao,celular,11,setembro,4,1,-1,0,desconhecido
2680,42,tecnico,casado,medio,nao,3082,sim,nao,nao,celular,11,setembro,5,1,-1,0,desconhecido
2681,47,tecnico,casado,medio,nao,1233,sim,sim,nao,desconhecido,11,setembro,2,1,100,2,fracasso
2682,73,operario,casado,superior,nao,739,sim,nao,nao,celular,11,setembro,4,1,-1,0,desconhecido
2683,46,operario,casado,medio,nao,640,sim,sim,nao,celular,11,setembro,2,2,129,2,fracasso
2684,73,operario,casado,superior,nao,1843,sim,nao,nao,celular,11,setembro,2,2,-1,0,desconhecido
2685,28,operario,solteiro,medio,nao,322,sim,nao,nao,telefone,11,setembro,4,2,95,3,fracasso
2686,46,gestao,casado,superior,nao,7331,sim,nao,nao,celular,11,setembro,11,4,95,2,fracasso
2687,74,operario,casado,fundamental,nao,1765,sim,nao,nao,telefone,11,setembro,5,2,-1,0,desconhecido
2688,71,operario,divorciado,superior,sim,1236,sim,sim,nao,celular,14,setembro,6,4,-1,0,desconhecido
2689,41,administracao,divorciado,medio,nao,6046,sim,sim,sim,telefone,14,setembro,3,2,-1,0,desconhecido
2690,73,operario,casado,fundamental,nao,934,sim,nao,nao,celular,14,setembro,16,5,-1,0,desconhecido
2691,47,tecnico,divorciado,medio,nao,1013,sim,nao,nao,celular,15,setembro,3,1,92,3,fracasso
2692,49,tecnico,divorciado,superior,nao,596,sim,sim,nao,telefone,15,setembro,12,1,-1,0,desconhecido
2693,40,administracao,casado,medio,nao,4775,sim,nao,nao,celular,15,setembro,4,1,-1,0,desconhecido
2694,57,operario,casado,fundamental,nao,3109,sim,nao,nao,celular,15,setembro,2,2,105,2,sucesso
2695,50,operario,casado,medio,nao,388,sim,nao,nao,celular,15,setembro,3,2,99,4,fracasso
2696,34,operario,casado,medio,nao,262,sim,nao,nao,celular,15,setembro,1,2,106,1,sucesso
2697,56,servicos,casado,medio,nao,654,sim,nao,nao,celular,15,setembro,15,1,-1,0,desconhecido
2698,32,tecnico,solteiro,superior,nao,1855,sim,nao,nao,celular,15,setembro,2,2,134,1,fracasso
2699,50,gestao,divorciado,superior,nao,810,sim,nao,nao,celular,15,setembro,2,1,103,3,sucesso
2700,54,operario,divorciado,medio,nao,1664,sim,nao,nao,celular,15,setembro,2,1,105,3,sucesso
2701,26,gestao,solteiro,superior,nao,362,sim,nao,nao,celular,15,setembro,15,1,104,2,sucesso
2702,40,tecnico,casado,superior,nao,1293,sim,nao,nao,celular,16,setembro,28,3,105,2,sucesso
2703,29,gestao,solteiro,superior,nao,874,sim,sim,nao,celular,16,setembro,3,1,103,1,sucesso
2704,52,operario,casado,fundamental,nao,10943,sim,nao,nao,celular,16,setembro,5,1,-1,0,desconhecido
2705,38,tecnico,casado,medio,nao,4539,sim,nao,nao,celular,16,setembro,6,1,-1,0,desconhecido
2706,46,gestao,casado,superior,nao,2817,sim,nao,nao,celular,17,setembro,9,1,-1,0,desconhecido
2707,26,gestao,solteiro,superior,nao,1646,sim,nao,nao,celular,18,setembro,15,5,-1,0,desconhecido
2708,25,gestao,solteiro,superior,nao,808,sim,nao,nao,celular,18,setembro,4,2,114,2,fracasso
2709,70,operario,casado,superior,nao,44,sim,nao,nao,celular,18,setembro,18,2,88,2,fracasso
2710,83,operario,casado,fundamental,nao,425,sim,nao,nao,telefone,22,setembro,13,1,92,2,sucesso
2711,43,gestao,divorciado,superior,nao,2367,sim,nao,nao,celular,22,setembro,1,1,113,3,sucesso
2712,45,operario,casado,medio,nao,10252,sim,nao,nao,celular,22,setembro,3,1,141,2,sucesso
2713,37,administracao,solteiro,superior,nao,1000,sim,sim,nao,celular,22,setembro,4,1,99,2,sucesso
2714,71,operario,divorciado,medio,nao,4380,sim,nao,nao,celular,22,setembro,6,1,-1,0,desconhecido
2715,27,gestao,solteiro,superior,nao,20585,sim,nao,nao,celular,23,setembro,5,1,100,1,sucesso
2716,47,administracao,casado,medio,nao,2601,sim,nao,nao,celular,24,setembro,4,1,-1,0,desconhecido
2717,42,gestao,divorciado,superior,nao,238,sim,nao,nao,celular,25,setembro,12,1,-1,0,desconhecido
2718,77,operario,divorciado,medio,nao,0,sim,nao,nao,celular,25,setembro,4,1,-1,0,desconhecido
2719,61,gestao,casado,superior,nao,3371,sim,nao,nao,celular,28,setembro,5,2,-1,0,desconhecido
2720,57,gestao,casado,superior,nao,10583,sim,nao,nao,celular,28,setembro,6,3,98,3,sucesso
2721,34,gestao,casado,superior,nao,16,sim,sim,nao,telefone,29,setembro,5,1,119,1,fracasso
2722,40,operario,casado,medio,nao,1451,sim,nao,nao,celular,30,setembro,2,1,121,1,sucesso
2723,84,operario,casado,medio,nao,0,sim,nao,nao,telefone,30,setembro,17,2,-1,0,desconhecido
2724,26,operario,solteiro,medio,nao,132,sim,nao,nao,celular,1,outubro,3,1,119,1,sucesso
2725,37,tecnico,casado,superior,nao,189,sim,nao,nao,celular,1,outubro,4,1,107,2,sucesso
2726,47,gestao,casado,superior,nao,288,sim,nao,nao,celular,1,outubro,2,1,-1,0,desconhecido
2727,37,gestao,solteiro,superior,nao,1027,sim,sim,nao,celular,1,outubro,2,1,119,1,fracasso
2728,28,gestao,solteiro,superior,nao,6784,sim,nao,nao,celular,1,outubro,8,1,115,3,fracasso
2729,54,gestao,casado,superior,nao,1464,sim,nao,nao,celular,2,outubro,3,2,94,1,sucesso
2730,54,gestao,casado,superior,nao,8295,sim,nao,nao,celular,2,outubro,14,2,119,1,sucesso
2731,61,operario,casado,medio,nao,2917,sim,nao,nao,celular,6,outubro,4,1,-1,0,desconhecido
2732,30,tecnico,solteiro,medio,nao,158,sim,nao,nao,celular,6,outubro,2,1,-1,0,desconhecido
2733,60,operario,casado,fundamental,nao,1588,sim,nao,nao,celular,6,outubro,12,1,-1,0,desconhecido
2734,44,gestao,casado,superior,nao,282,sim,nao,nao,celular,6,outubro,5,3,-1,0,desconhecido
2735,33,gestao,solteiro,superior,nao,5437,sim,nao,nao,celular,7,outubro,3,1,58,3,fracasso
2736,25,administracao,solteiro,superior,nao,1185,sim,nao,nao,celular,7,outubro,5,1,114,1,fracasso
2737,54,operario,casado,superior,nao,895,sim,nao,nao,celular,7,outubro,6,1,-1,0,desconhecido
2738,24,operario,solteiro,medio,nao,1857,sim,sim,nao,celular,8,outubro,2,1,92,5,fracasso
2739,36,tecnico,casado,superior,nao,4596,sim,sim,nao,celular,8,outubro,4,2,175,2,sucesso
2740,58,operario,casado,fundamental,nao,565,sim,nao,nao,telefone,8,outubro,3,1,93,1,sucesso
2741,33,gestao,solteiro,superior,nao,1781,sim,nao,nao,celular,8,outubro,10,2,183,1,sucesso
2742,27,administracao,casado,medio,nao,3415,sim,nao,nao,celular,9,outubro,4,3,184,1,sucesso
2743,60,administracao,divorciado,medio,nao,12039,sim,nao,nao,telefone,12,outubro,4,1,187,1,sucesso
2744,56,operario,casado,medio,nao,12,sim,nao,nao,celular,12,outubro,9,3,187,1,fracasso
2745,25,tecnico,solteiro,medio,nao,139,sim,nao,sim,celular,12,outubro,2,1,-1,0,desconhecido
2746,21,operario,solteiro,medio,nao,2488,sim,nao,nao,celular,12,outubro,3,1,-1,0,desconhecido
2747,73,operario,divorciado,medio,nao,7111,sim,sim,nao,celular,12,outubro,2,1,-1,0,desconhecido
2748,67,gestao,divorciado,superior,nao,361,sim,nao,nao,celular,13,outubro,7,2,-1,0,desconhecido
2749,51,operario,divorciado,superior,nao,2109,sim,nao,nao,celular,13,outubro,1,2,-1,0,desconhecido
2750,48,gestao,casado,superior,nao,1093,sim,sim,sim,celular,13,outubro,20,2,-1,0,desconhecido
2751,35,gestao,solteiro,superior,nao,2646,sim,nao,nao,celular,13,outubro,4,1,182,1,sucesso
2752,61,operario,divorciado,superior,nao,6,sim,sim,nao,celular,13,outubro,4,1,182,2,sucesso
2753,35,tecnico,solteiro,superior,nao,670,sim,nao,nao,celular,13,outubro,5,2,-1,0,desconhecido
2754,36,administracao,divorciado,medio,nao,592,sim,nao,nao,celular,13,outubro,3,2,99,5,fracasso
2755,83,operario,solteiro,fundamental,nao,1965,sim,nao,nao,telefone,13,outubro,17,3,-1,0,desconhecido
2756,50,gestao,casado,fundamental,nao,313,sim,nao,nao,telefone,14,outubro,16,1,-1,0,desconhecido
2757,66,operario,casado,fundamental,nao,40,sim,nao,nao,telefone,14,outubro,5,2,-1,0,desconhecido
2758,58,tecnico,casado,fundamental,nao,4198,sim,nao,nao,celular,15,outubro,7,5,246,5,fracasso
2759,30,gestao,solteiro,superior,nao,536,sim,nao,nao,celular,15,outubro,4,1,105,1,sucesso
2760,54,operario,casado,fundamental,nao,1311,sim,nao,nao,telefone,15,outubro,8,3,184,3,fracasso
2761,26,administracao,solteiro,medio,nao,766,sim,nao,nao,celular,15,outubro,8,2,-1,0,desconhecido
2762,43,servicos,casado,fundamental,nao,2557,sim,sim,nao,telefone,15,outubro,3,3,183,5,sucesso
2763,40,operario,solteiro,superior,nao,79,sim,nao,nao,celular,15,outubro,10,1,135,1,fracasso
2764,57,gestao,casado,superior,nao,1318,sim,nao,nao,celular,16,outubro,2,1,185,2,fracasso
2765,75,operario,casado,medio,nao,3771,sim,nao,nao,telefone,16,outubro,3,1,183,1,fracasso
2766,77,operario,casado,superior,nao,0,sim,nao,nao,celular,16,outubro,14,1,60,1,sucesso
2767,31,gestao,casado,superior,nao,6138,sim,nao,nao,celular,16,outubro,3,2,119,5,fracasso
2768,22,servicos,solteiro,medio,nao,129,sim,nao,nao,celular,16,outubro,4,1,-1,0,desconhecido
2769,50,gestao,casado,superior,nao,469,sim,nao,nao,celular,16,outubro,3,1,183,1,sucesso
2770,27,gestao,casado,superior,nao,893,sim,nao,nao,celular,16,outubro,3,2,-1,0,desconhecido
2771,73,operario,casado,superior,nao,519,sim,nao,nao,telefone,16,outubro,7,1,57,1,fracasso
2772,37,servicos,casado,medio,nao,4017,sim,nao,nao,celular,16,outubro,3,1,-1,0,desconhecido
2773,44,tecnico,solteiro,superior,nao,643,sim,nao,nao,celular,16,outubro,5,1,143,3,fracasso
2774,40,tecnico,casado,medio,nao,2338,sim,nao,nao,celular,16,outubro,12,2,-1,0,desconhecido
2775,61,gestao,casado,superior,nao,0,sim,nao,nao,celular,16,outubro,2,2,-1,0,desconhecido
2776,61,tecnico,divorciado,medio,nao,6481,sim,nao,nao,celular,19,outubro,2,1,-1,0,desconhecido
2777,47,operario,casado,medio,nao,820,sim,nao,nao,celular,19,outubro,2,1,-1,0,desconhecido
2778,47,servicos,solteiro,superior,nao,1784,sim,nao,nao,celular,19,outubro,6,2,-1,0,desconhecido
2779,76,operario,divorciado,fundamental,nao,1411,sim,nao,nao,telefone,19,outubro,4,2,187,3,sucesso
2780,30,operario,solteiro,superior,nao,7529,sim,nao,nao,celular,19,outubro,5,1,-1,0,desconhecido
2781,39,tecnico,casado,superior,nao,206,sim,nao,nao,celular,20,outubro,2,2,195,2,sucesso
2782,72,operario,casado,fundamental,nao,1388,sim,nao,nao,telefone,20,outubro,9,1,-1,0,desconhecido
2783,77,operario,casado,superior,nao,1807,sim,nao,nao,telefone,20,outubro,6,1,-1,0,desconhecido
2784,36,tecnico,casado,medio,nao,480,sim,nao,nao,celular,20,outubro,4,1,-1,0,desconhecido
2785,65,operario,casado,medio,nao,571,sim,sim,nao,celular,20,outubro,6,1,183,2,sucesso
2786,54,tecnico,casado,medio,nao,3994,sim,nao,sim,celular,20,outubro,10,2,187,2,sucesso
2787,46,administracao,solteiro,medio,nao,1693,sim,sim,nao,celular,20,outubro,7,1,-1,0,desconhecido
2788,28,gestao,solteiro,superior,nao,80,sim,nao,nao,celular,20,outubro,11,2,146,2,fracasso
2789,61,gestao,casado,superior,nao,267,sim,nao,nao,celular,21,outubro,3,3,184,1,sucesso
2790,53,operario,casado,fundamental,nao,2581,sim,nao,nao,celular,21,outubro,14,1,189,1,fracasso
2791,27,operario,solteiro,superior,nao,1134,sim,nao,nao,celular,21,outubro,14,1,183,4,sucesso
2792,55,operario,divorciado,medio,nao,309,sim,nao,nao,celular,21,outubro,8,2,184,1,sucesso
2793,33,gestao,solteiro,superior,nao,6807,sim,nao,nao,celular,21,outubro,9,2,184,1,sucesso
2794,87,operario,divorciado,fundamental,nao,6746,sim,nao,nao,telefone,21,outubro,12,1,-1,0,desconhecido
2795,57,gestao,casado,superior,nao,375,sim,nao,nao,celular,21,outubro,2,1,-1,0,desconhecido
2796,33,operario,solteiro,superior,nao,658,sim,sim,nao,celular,21,outubro,5,1,208,1,sucesso
2797,51,tecnico,casado,medio,nao,371,sim,sim,sim,celular,21,outubro,5,1,-1,0,desconhecido
2798,76,operario,divorciado,fundamental,nao,2693,sim,nao,nao,celular,21,outubro,2,2,-1,0,desconhecido
2799,19,operario,solteiro,medio,nao,329,sim,nao,nao,celular,22,outubro,4,2,-1,0,desconhecido
2800,33,administracao,casado,superior,nao,79,sim,sim,nao,celular,22,outubro,4,2,335,2,fracasso
2801,55,gestao,divorciado,superior,nao,0,sim,nao,nao,celular,22,outubro,6,5,-1,0,desconhecido
2802,31,operario,solteiro,superior,nao,6281,sim,nao,nao,celular,22,outubro,4,1,128,3,fracasso
2803,92,operario,casado,superior,nao,775,sim,nao,nao,celular,22,outubro,5,3,-1,0,desconhecido
2804,30,tecnico,solteiro,superior,nao,411,sim,nao,nao,celular,22,outubro,2,3,149,2,fracasso
2805,68,operario,solteiro,superior,nao,2144,sim,nao,nao,celular,22,outubro,5,1,184,2,sucesso
2806,41,tecnico,solteiro,superior,nao,431,sim,nao,nao,celular,22,outubro,2,1,107,2,sucesso
2807,29,operario,casado,medio,nao,123,sim,nao,sim,celular,22,outubro,4,1,184,3,sucesso
2808,27,operario,solteiro,medio,nao,3792,sim,nao,nao,celular,22,outubro,8,1,183,2,sucesso
2809,78,operario,casado,superior,nao,4807,sim,nao,nao,telefone,22,outubro,17,4,-1,0,desconhecido
2810,82,operario,casado,fundamental,nao,8603,sim,nao,nao,celular,22,outubro,5,3,107,1,sucesso
2811,29,tecnico,solteiro,superior,nao,2178,sim,nao,nao,celular,22,outubro,4,2,139,1,fracasso
2812,76,operario,casado,superior,nao,2991,sim,nao,nao,celular,22,outubro,6,1,183,1,sucesso
2813,38,gestao,casado,superior,nao,4174,sim,nao,nao,celular,23,outubro,6,2,184,5,fracasso
2814,60,tecnico,casado,medio,nao,10925,sim,nao,nao,celular,23,outubro,4,3,185,1,sucesso
2815,33,servicos,divorciado,medio,nao,2411,sim,sim,nao,celular,23,outubro,2,1,161,1,fracasso
