id,idade,ocupacao,estado_civil,escolaridade,inadimplencia,deposito_prazo,saldo_medio,emprestimo_habitacional,emprestimo_pessoal,meio_contato,dia_contato,mes_contato,duracao_contato,quantidade_contato_atual,quantidade_dias_contato,quantidade_contato_anterior,resultado
2627,53,gestao,casado,superior,nao,sim,1624,nao,nao,celular,11,novembro,3,3,97,7,sucesso
2628,20,operario,solteiro,superior,nao,sim,801,nao,nao,celular,11,novembro,4,2,-1,0,desconhecido
2629,36,operario,solteiro,medio,nao,sim,3623,nao,nao,desconhecido,12,novembro,1,1,378,1,sucesso
2630,32,gestao,casado,superior,nao,sim,1331,nao,nao,celular,12,novembro,2,1,92,5,fracasso
2631,82,operario,divorciado,superior,nao,sim,0,nao,nao,telefone,12,novembro,4,1,-1,0,desconhecido
2632,47,gestao,casado,superior,nao,sim,4693,nao,sim,celular,12,novembro,1,1,97,3,sucesso
2633,77,operario,divorciado,medio,nao,sim,3417,nao,nao,celular,12,novembro,2,1,-1,0,desconhecido
2634,43,servicos,solteiro,medio,nao,sim,3403,sim,nao,celular,12,novembro,12,2,97,2,sucesso
2635,33,tecnico,casado,medio,nao,sim,133,nao,nao,celular,12,novembro,10,2,192,1,sucesso
2636,27,administracao,solteiro,medio,nao,sim,4745,nao,nao,telefone,12,novembro,7,4,192,1,fracasso
2637,81,operario,casado,fundamental,nao,sim,5220,nao,nao,telefone,13,novembro,2,1,94,2,fracasso
2638,71,operario,casado,fundamental,nao,sim,2600,nao,nao,celular,13,novembro,3,2,98,1,sucesso
2639,39,administracao,casado,medio,nao,sim,260,sim,nao,celular,13,novembro,4,1,94,4,sucesso
2640,18,operario,solteiro,fundamental,nao,sim,608,nao,nao,celular,13,novembro,4,1,93,1,sucesso
2641,44,tecnico,divorciado,medio,nao,sim,14,nao,nao,celular,13,novembro,3,1,92,1,sucesso
2642,67,operario,casado,medio,nao,sim,1146,nao,nao,celular,13,novembro,4,1,92,2,fracasso
2643,31,servicos,solteiro,medio,nao,sim,181,nao,nao,celular,13,novembro,4,2,93,2,sucesso
2644,61,operario,casado,medio,nao,sim,3114,nao,nao,celular,13,novembro,6,1,-1,0,desconhecido
2645,36,tecnico,solteiro,medio,nao,sim,376,nao,nao,celular,13,novembro,3,1,92,1,sucesso
2646,56,operario,casado,fundamental,nao,sim,9367,nao,nao,telefone,13,novembro,5,2,92,4,sucesso
2647,24,operario,solteiro,medio,nao,sim,382,nao,nao,celular,13,novembro,4,2,92,3,fracasso
2648,34,operario,solteiro,superior,nao,sim,129,sim,sim,celular,16,novembro,5,1,200,2,sucesso
2649,64,operario,casado,superior,nao,sim,679,nao,nao,telefone,16,novembro,3,1,-1,0,desconhecido
2650,63,gestao,casado,superior,nao,sim,3115,nao,nao,celular,16,novembro,7,5,-1,0,desconhecido
2651,43,gestao,casado,superior,nao,sim,3186,nao,nao,celular,16,novembro,6,1,88,1,fracasso
2652,35,tecnico,casado,superior,nao,sim,3160,sim,nao,celular,16,novembro,7,2,95,1,fracasso
2653,33,operario,casado,fundamental,nao,sim,195,nao,nao,celular,16,novembro,16,5,-1,0,desconhecido
2654,40,administracao,casado,superior,nao,sim,764,sim,nao,desconhecido,17,novembro,1,1,-1,0,desconhecido
2655,71,operario,casado,medio,nao,sim,5715,nao,nao,celular,17,novembro,12,2,-1,0,desconhecido
2656,78,operario,casado,superior,nao,sim,1204,nao,nao,telefone,17,novembro,2,1,-1,0,desconhecido
2657,35,tecnico,casado,medio,nao,sim,4922,sim,nao,celular,17,novembro,7,4,201,17,fracasso
2658,52,tecnico,casado,medio,nao,sim,234,nao,nao,celular,17,novembro,4,1,-1,0,desconhecido
2659,31,gestao,solteiro,superior,nao,sim,9421,nao,nao,celular,25,novembro,6,1,-1,0,desconhecido
2660,31,administracao,solteiro,medio,nao,sim,4198,nao,nao,celular,25,novembro,4,1,-1,0,desconhecido
2661,72,operario,casado,medio,nao,sim,1129,nao,nao,celular,25,novembro,3,1,91,1,sucesso
2662,29,administracao,solteiro,medio,nao,sim,265,sim,nao,celular,25,novembro,7,1,184,1,fracasso
2663,53,tecnico,casado,medio,nao,sim,1982,sim,sim,celular,27,novembro,3,1,-1,0,desconhecido
2664,58,tecnico,casado,medio,nao,sim,3399,nao,nao,telefone,30,novembro,27,2,188,8,sucesso
2665,22,operario,solteiro,superior,nao,sim,691,nao,nao,celular,30,novembro,4,5,103,1,sucesso
2666,31,tecnico,casado,medio,nao,sim,318,nao,nao,celular,2,dezembro,5,1,-1,0,desconhecido
2667,26,operario,solteiro,superior,nao,sim,644,nao,nao,celular,2,dezembro,6,1,-1,0,desconhecido
2668,60,operario,divorciado,superior,nao,sim,4,sim,nao,celular,2,dezembro,7,1,190,5,fracasso
2669,29,tecnico,solteiro,medio,nao,sim,1165,nao,nao,celular,3,dezembro,4,2,184,1,sucesso
2670,36,administracao,divorciado,superior,nao,sim,4708,nao,nao,celular,3,dezembro,5,1,171,1,fracasso
2671,68,operario,casado,superior,nao,sim,2820,nao,nao,celular,3,dezembro,3,1,97,2,fracasso
2672,48,gestao,casado,superior,nao,sim,1147,nao,nao,celular,3,dezembro,3,1,120,3,sucesso
2673,53,operario,casado,fundamental,nao,sim,980,sim,nao,celular,3,dezembro,6,1,-1,0,desconhecido
2674,39,tecnico,casado,medio,nao,sim,2983,nao,nao,celular,3,dezembro,8,1,-1,0,desconhecido
2675,28,servicos,solteiro,medio,nao,sim,339,nao,nao,celular,3,dezembro,6,1,182,1,sucesso
2676,72,operario,casado,superior,nao,sim,1940,nao,nao,telefone,4,dezembro,12,2,-1,0,desconhecido
2677,49,gestao,casado,superior,nao,sim,5887,nao,nao,celular,4,dezembro,7,3,185,5,sucesso
2678,43,gestao,solteiro,superior,nao,sim,11891,nao,nao,celular,4,dezembro,14,5,242,1,sucesso
2679,28,operario,solteiro,superior,nao,sim,78,nao,nao,celular,4,dezembro,4,3,310,2,fracasso
2680,44,administracao,solteiro,medio,nao,sim,733,sim,nao,celular,4,dezembro,6,2,105,5,sucesso
2681,73,operario,divorciado,fundamental,nao,sim,5028,nao,nao,celular,4,dezembro,12,10,-1,0,desconhecido
2682,39,gestao,casado,superior,nao,sim,481,nao,nao,celular,7,dezembro,15,5,189,1,fracasso
2683,29,operario,solteiro,medio,nao,sim,314,nao,nao,celular,7,dezembro,7,2,116,4,fracasso
2684,31,tecnico,casado,medio,nao,sim,684,sim,nao,celular,7,dezembro,10,3,-1,0,desconhecido
2685,50,administracao,casado,medio,nao,sim,10250,sim,nao,celular,7,dezembro,4,3,385,2,fracasso
2686,42,gestao,casado,superior,nao,sim,254,nao,nao,celular,9,dezembro,5,7,183,4,sucesso
2687,49,tecnico,casado,medio,nao,sim,307,nao,nao,celular,9,dezembro,14,1,-1,0,desconhecido
2688,86,operario,solteiro,medio,nao,sim,614,nao,nao,telefone,9,dezembro,10,1,-1,0,desconhecido
2689,79,operario,casado,medio,nao,sim,8304,nao,nao,celular,9,dezembro,8,2,275,9,sucesso
2690,49,gestao,casado,superior,nao,sim,395,nao,nao,celular,10,dezembro,6,5,-1,0,desconhecido
2691,69,operario,casado,medio,nao,sim,3588,sim,nao,celular,10,dezembro,7,1,-1,0,desconhecido
2692,66,operario,casado,superior,nao,sim,2540,nao,nao,telefone,10,dezembro,7,2,156,1,fracasso
2693,32,gestao,divorciado,superior,nao,sim,883,sim,nao,celular,10,dezembro,13,1,185,5,fracasso
2694,47,gestao,solteiro,superior,nao,sim,4402,nao,nao,telefone,10,dezembro,13,1,190,1,fracasso
2695,58,gestao,casado,superior,nao,sim,256,nao,nao,celular,10,dezembro,7,1,188,3,sucesso
2696,64,operario,casado,fundamental,nao,sim,43,nao,nao,celular,10,dezembro,4,1,-1,0,desconhecido
2697,72,operario,casado,fundamental,nao,sim,3856,nao,nao,celular,10,dezembro,10,4,115,1,fracasso
2698,79,operario,casado,fundamental,nao,sim,3025,nao,nao,celular,11,dezembro,3,3,126,3,fracasso
2699,30,tecnico,casado,medio,nao,sim,2326,nao,nao,celular,14,dezembro,7,1,175,2,fracasso
2700,36,gestao,casado,superior,nao,sim,925,nao,nao,celular,14,dezembro,5,3,189,4,sucesso
2701,53,operario,casado,superior,nao,sim,1961,nao,nao,celular,15,dezembro,6,1,-1,0,desconhecido
2702,34,gestao,casado,superior,nao,sim,2037,nao,nao,celular,15,dezembro,5,2,-1,0,desconhecido
2703,29,operario,solteiro,medio,nao,sim,459,nao,nao,celular,15,dezembro,5,3,189,19,fracasso
2704,29,gestao,solteiro,superior,nao,sim,572,nao,nao,celular,16,dezembro,5,1,195,1,sucesso
2705,81,operario,divorciado,medio,nao,sim,452,nao,nao,telefone,16,dezembro,7,1,-1,0,desconhecido
2706,57,operario,casado,medio,nao,sim,5313,nao,nao,celular,16,dezembro,5,2,196,1,sucesso
2707,72,operario,casado,medio,nao,sim,1533,nao,nao,celular,16,dezembro,9,2,-1,0,desconhecido
2708,34,servicos,casado,medio,nao,sim,1337,nao,nao,celular,17,dezembro,6,2,127,3,sucesso
2709,57,gestao,divorciado,superior,nao,sim,2986,nao,nao,celular,17,dezembro,4,2,231,1,fracasso
2710,27,operario,solteiro,medio,nao,sim,538,nao,nao,celular,18,dezembro,3,4,197,2,sucesso
2711,50,gestao,casado,superior,nao,sim,5108,sim,nao,celular,18,dezembro,7,1,182,2,fracasso
2712,75,operario,divorciado,medio,nao,sim,1341,nao,nao,celular,18,dezembro,7,7,-1,0,desconhecido
2713,50,servicos,casado,medio,nao,sim,320,nao,nao,telefone,21,dezembro,5,3,315,4,sucesso
2714,59,operario,casado,fundamental,nao,sim,2074,nao,nao,celular,21,dezembro,8,1,186,2,sucesso
2715,68,operario,casado,medio,nao,sim,1443,nao,nao,telefone,21,dezembro,34,2,257,1,sucesso
2716,31,tecnico,casado,superior,nao,sim,3338,sim,nao,celular,21,dezembro,4,2,-1,0,desconhecido
2717,64,operario,casado,superior,nao,sim,661,nao,nao,celular,21,dezembro,6,2,294,2,fracasso
2718,30,operario,divorciado,medio,nao,sim,7105,nao,nao,celular,22,dezembro,5,2,-1,0,desconhecido
2719,35,gestao,solteiro,superior,nao,sim,538,nao,nao,celular,22,dezembro,7,3,165,2,fracasso
2720,72,operario,casado,fundamental,nao,sim,4657,nao,nao,celular,22,dezembro,5,3,309,5,sucesso
2721,30,operario,casado,fundamental,nao,sim,5,nao,nao,celular,23,dezembro,5,1,203,1,sucesso
2722,52,operario,divorciado,medio,nao,sim,230,nao,nao,celular,24,dezembro,7,2,-1,0,desconhecido
2723,33,gestao,casado,superior,nao,sim,1808,nao,nao,celular,28,dezembro,4,3,-1,0,desconhecido
2724,43,gestao,casado,superior,nao,sim,3518,nao,nao,celular,28,dezembro,3,2,196,2,sucesso
2725,39,tecnico,solteiro,superior,nao,sim,25,sim,nao,celular,28,dezembro,5,1,210,2,sucesso
2726,25,tecnico,casado,superior,nao,sim,2551,nao,nao,celular,28,dezembro,7,3,-1,0,desconhecido
2727,38,administracao,casado,medio,nao,sim,11303,nao,nao,celular,28,dezembro,8,2,216,2,fracasso
2728,44,gestao,casado,superior,nao,sim,2724,nao,nao,celular,28,dezembro,15,1,-1,0,desconhecido
2729,20,operario,solteiro,superior,nao,sim,755,nao,nao,celular,29,dezembro,5,1,-1,0,desconhecido
2730,32,gestao,solteiro,superior,nao,sim,718,sim,nao,celular,29,dezembro,3,1,197,1,sucesso
2731,23,servicos,solteiro,medio,nao,sim,870,nao,nao,celular,29,dezembro,5,1,176,4,sucesso
2732,61,gestao,casado,medio,nao,sim,544,nao,nao,celular,29,dezembro,1,3,200,9,sucesso
2733,46,gestao,divorciado,superior,nao,sim,461,nao,nao,celular,30,dezembro,6,2,-1,0,desconhecido
2734,25,tecnico,solteiro,medio,nao,sim,139,nao,sim,celular,11,janeiro,3,1,91,1,sucesso
2735,55,administracao,casado,medio,nao,sim,1633,nao,nao,celular,11,janeiro,4,1,192,2,sucesso
2736,33,gestao,casado,superior,nao,sim,6513,sim,nao,celular,11,janeiro,3,1,343,1,fracasso
2737,73,operario,casado,fundamental,nao,sim,1388,nao,nao,telefone,11,janeiro,13,2,83,1,sucesso
2738,34,operario,solteiro,medio,nao,sim,15,nao,nao,celular,12,janeiro,6,1,-1,0,desconhecido
2739,25,operario,solteiro,medio,nao,sim,2007,nao,nao,celular,12,janeiro,4,2,-1,0,desconhecido
2740,30,tecnico,casado,superior,nao,sim,2166,nao,nao,celular,12,janeiro,5,2,-1,0,desconhecido
2741,28,operario,solteiro,superior,nao,sim,4579,nao,nao,celular,12,janeiro,7,2,-1,0,desconhecido
2742,21,operario,solteiro,medio,nao,sim,2488,nao,nao,telefone,12,janeiro,11,2,92,1,sucesso
2743,87,operario,casado,fundamental,nao,sim,2190,nao,nao,telefone,12,janeiro,9,2,-1,0,desconhecido
2744,22,operario,solteiro,medio,nao,sim,254,nao,nao,celular,13,janeiro,2,2,-1,0,desconhecido
2745,28,operario,solteiro,superior,nao,sim,1579,nao,nao,celular,13,janeiro,3,1,91,3,fracasso
2746,31,operario,casado,superior,nao,sim,330,nao,nao,celular,13,janeiro,4,1,194,2,sucesso
2747,60,operario,casado,medio,nao,sim,938,nao,nao,celular,13,janeiro,6,3,-1,0,desconhecido
2748,41,tecnico,solteiro,superior,nao,sim,5372,sim,nao,celular,13,janeiro,4,3,-1,0,desconhecido
2749,24,operario,solteiro,medio,nao,sim,3176,nao,nao,celular,13,janeiro,2,2,-1,0,desconhecido
2750,54,gestao,divorciado,superior,nao,sim,496,nao,nao,celular,13,janeiro,8,3,-1,0,desconhecido
2751,35,tecnico,solteiro,superior,nao,sim,0,nao,nao,celular,14,janeiro,3,7,-1,0,desconhecido
2752,62,operario,casado,medio,nao,sim,180,nao,nao,celular,14,janeiro,3,1,90,4,fracasso
2753,59,tecnico,casado,fundamental,nao,sim,4198,nao,nao,celular,14,janeiro,5,1,91,10,sucesso
2754,45,administracao,casado,medio,nao,sim,5021,nao,nao,celular,14,janeiro,4,1,-1,0,desconhecido
2755,36,administracao,casado,superior,nao,sim,991,nao,nao,celular,14,janeiro,10,2,-1,0,desconhecido
2756,33,servicos,solteiro,medio,nao,sim,133,nao,nao,celular,14,janeiro,5,2,274,1,sucesso
2757,32,administracao,casado,medio,nao,sim,366,nao,nao,celular,14,janeiro,6,2,-1,0,desconhecido
2758,37,administracao,solteiro,medio,nao,sim,4803,nao,nao,celular,15,janeiro,7,2,-1,0,desconhecido
2759,85,operario,casado,fundamental,nao,sim,1255,nao,nao,celular,15,janeiro,4,3,-1,0,desconhecido
2760,79,operario,casado,fundamental,nao,sim,8556,nao,nao,telefone,18,janeiro,5,2,272,2,sucesso
2761,42,tecnico,casado,medio,nao,sim,994,sim,nao,celular,18,janeiro,8,1,67,9,sucesso
2762,47,operario,casado,medio,nao,sim,820,nao,nao,celular,18,janeiro,4,1,91,1,sucesso
2763,66,operario,casado,medio,nao,sim,203,nao,nao,celular,18,janeiro,6,1,195,1,sucesso
2764,61,operario,casado,medio,nao,sim,86,nao,nao,celular,25,janeiro,11,1,94,1,sucesso
2765,63,operario,casado,medio,nao,sim,474,nao,nao,celular,25,janeiro,7,1,-1,0,desconhecido
2766,38,operario,casado,fundamental,nao,sim,7005,sim,nao,celular,25,janeiro,12,1,202,2,sucesso
2767,92,operario,casado,superior,nao,sim,775,nao,nao,celular,26,janeiro,3,4,96,3,sucesso
2768,30,administracao,solteiro,medio,nao,sim,255,nao,nao,celular,27,janeiro,2,1,-1,0,desconhecido
2769,81,operario,casado,fundamental,nao,sim,243,nao,nao,celular,27,janeiro,6,1,92,1,sucesso
2770,42,operario,solteiro,superior,nao,sim,942,nao,nao,celular,27,janeiro,4,1,92,2,sucesso
2771,48,administracao,divorciado,medio,nao,sim,1180,nao,nao,celular,27,janeiro,2,1,238,3,fracasso
2772,52,servicos,casado,medio,nao,sim,992,sim,nao,celular,27,janeiro,6,1,92,2,sucesso
2773,38,operario,divorciado,medio,nao,sim,70,nao,nao,celular,27,janeiro,3,4,92,4,sucesso
2774,20,operario,solteiro,superior,nao,sim,829,nao,nao,celular,27,janeiro,3,3,202,2,sucesso
2775,39,administracao,casado,medio,nao,sim,0,nao,nao,celular,27,janeiro,6,1,436,10,fracasso
2776,44,tecnico,casado,medio,nao,sim,2776,sim,nao,celular,27,janeiro,12,1,-1,0,desconhecido
2777,73,operario,casado,fundamental,nao,sim,279,nao,nao,celular,28,janeiro,7,3,-1,0,desconhecido
2778,36,operario,solteiro,superior,nao,sim,129,nao,nao,celular,28,janeiro,15,1,93,1,sucesso
2779,48,gestao,casado,superior,nao,sim,157,nao,nao,celular,28,janeiro,7,4,-1,0,desconhecido
2780,30,operario,casado,medio,nao,sim,2493,nao,nao,celular,28,janeiro,5,2,-1,0,desconhecido
2781,36,gestao,casado,superior,nao,sim,3949,nao,nao,celular,28,janeiro,2,2,-1,0,desconhecido
2782,80,operario,casado,fundamental,nao,sim,997,nao,nao,celular,28,janeiro,3,1,91,3,sucesso
2783,56,tecnico,casado,superior,nao,sim,1181,nao,nao,celular,28,janeiro,3,1,433,1,fracasso
2784,66,operario,casado,superior,nao,sim,1948,nao,nao,celular,28,janeiro,4,1,91,4,sucesso
2785,52,operario,casado,fundamental,nao,sim,306,nao,nao,celular,28,janeiro,4,1,-1,0,desconhecido
2786,60,operario,casado,medio,nao,sim,18967,sim,nao,celular,29,janeiro,3,2,-1,0,desconhecido
2787,28,administracao,solteiro,medio,nao,sim,261,sim,sim,celular,29,janeiro,4,3,142,6,sucesso
2788,56,operario,divorciado,fundamental,nao,sim,694,nao,nao,celular,29,janeiro,2,1,102,1,fracasso
2789,36,tecnico,casado,superior,nao,sim,202,nao,nao,celular,29,janeiro,5,1,120,3,fracasso
2790,60,gestao,casado,superior,nao,sim,264,nao,nao,telefone,1,fevereiro,4,1,-1,0,desconhecido
2791,33,operario,solteiro,medio,nao,sim,278,nao,nao,celular,1,fevereiro,9,5,-1,0,desconhecido
2792,66,operario,casado,fundamental,nao,sim,3629,nao,nao,celular,2,fevereiro,8,1,172,2,fracasso
2793,45,gestao,casado,superior,nao,sim,547,nao,nao,celular,2,fevereiro,10,1,-1,0,desconhecido
2794,30,operario,solteiro,superior,nao,sim,4468,nao,nao,celular,2,fevereiro,3,1,-1,0,desconhecido
2795,64,operario,casado,superior,nao,sim,2645,nao,nao,telefone,3,fevereiro,4,2,-1,0,desconhecido
2796,30,tecnico,solteiro,superior,nao,sim,4060,nao,nao,celular,3,fevereiro,3,1,93,1,fracasso
2797,33,tecnico,casado,medio,nao,sim,303,sim,nao,celular,3,fevereiro,6,1,301,5,sucesso
2798,72,operario,casado,fundamental,nao,sim,2600,nao,nao,celular,3,fevereiro,7,2,82,3,sucesso
2799,44,tecnico,casado,superior,nao,sim,1818,sim,sim,celular,3,fevereiro,8,1,92,4,fracasso
2800,37,administracao,solteiro,medio,nao,sim,728,nao,nao,celular,3,fevereiro,2,1,174,2,fracasso
2801,37,tecnico,solteiro,medio,nao,sim,265,sim,sim,celular,3,fevereiro,2,1,366,2,fracasso
2802,34,gestao,casado,superior,nao,sim,123,nao,nao,celular,3,fevereiro,5,3,-1,0,desconhecido
2803,78,operario,casado,superior,nao,sim,4807,nao,nao,telefone,3,fevereiro,15,2,104,4,sucesso
2804,53,gestao,casado,superior,nao,sim,6571,nao,nao,celular,3,fevereiro,3,1,-1,0,desconhecido
2805,39,servicos,casado,medio,nao,sim,2758,nao,nao,celular,4,fevereiro,11,3,-1,0,desconhecido
2806,32,operario,solteiro,superior,nao,sim,0,nao,nao,celular,4,fevereiro,4,3,276,2,fracasso
2807,76,operario,casado,fundamental,nao,sim,2223,nao,nao,telefone,4,fevereiro,7,1,-1,0,desconhecido
2808,35,administracao,divorciado,medio,nao,sim,1085,nao,nao,celular,4,fevereiro,3,6,97,12,fracasso
2809,55,administracao,casado,medio,nao,sim,602,nao,nao,celular,4,fevereiro,6,2,150,6,sucesso
2810,80,operario,casado,medio,nao,sim,2354,nao,nao,telefone,4,fevereiro,12,1,181,2,fracasso
2811,25,gestao,casado,superior,nao,sim,448,nao,nao,celular,5,fevereiro,3,1,297,1,sucesso
2812,58,operario,casado,medio,nao,sim,1625,nao,nao,celular,5,fevereiro,5,2,-1,0,desconhecido
2813,46,operario,casado,medio,nao,sim,1144,sim,nao,celular,8,fevereiro,6,2,129,3,fracasso
2814,23,administracao,solteiro,superior,nao,sim,897,sim,nao,celular,8,fevereiro,3,2,280,8,fracasso
2815,30,gestao,casado,superior,nao,sim,1996,nao,nao,celular,8,fevereiro,19,3,101,1,fracasso
2816,45,administracao,casado,medio,nao,sim,1206,nao,nao,telefone,8,fevereiro,5,1,446,3,fracasso
2817,40,gestao,casado,superior,nao,sim,1855,nao,nao,telefone,8,fevereiro,1,6,-1,0,desconhecido
2818,24,operario,solteiro,superior,nao,sim,235,nao,nao,celular,9,fevereiro,2,1,92,1,sucesso
2819,18,operario,solteiro,superior,nao,sim,108,nao,nao,celular,9,fevereiro,2,1,183,1,sucesso
2820,27,gestao,solteiro,superior,nao,sim,390,nao,nao,celular,9,fevereiro,2,2,104,2,fracasso
2821,39,operario,solteiro,superior,nao,sim,172,sim,nao,celular,9,fevereiro,2,2,183,2,fracasso
2822,53,administracao,casado,medio,nao,sim,10541,nao,nao,celular,9,fevereiro,3,2,92,1,sucesso
2823,23,operario,solteiro,medio,nao,sim,480,nao,nao,celular,9,fevereiro,12,2,182,1,fracasso
2824,36,gestao,solteiro,superior,nao,sim,479,nao,nao,celular,9,fevereiro,10,2,-1,0,desconhecido
2825,52,operario,casado,medio,nao,sim,94,nao,nao,celular,10,fevereiro,3,1,92,13,sucesso
2826,58,tecnico,casado,medio,nao,sim,589,sim,nao,celular,10,fevereiro,9,3,183,6,sucesso
2827,48,operario,divorciado,medio,nao,sim,201,nao,nao,celular,10,fevereiro,7,2,92,2,sucesso
2828,34,gestao,divorciado,superior,nao,sim,2885,nao,nao,celular,10,fevereiro,5,2,156,4,fracasso
2829,39,tecnico,divorciado,medio,nao,sim,902,sim,nao,celular,10,fevereiro,12,2,180,5,fracasso
2830,44,gestao,casado,superior,nao,sim,1791,nao,nao,celular,11,fevereiro,1,1,190,1,sucesso
2831,27,operario,solteiro,superior,nao,sim,5291,nao,nao,celular,11,fevereiro,5,1,91,4,sucesso
2832,30,administracao,solteiro,medio,nao,sim,4448,nao,nao,celular,11,fevereiro,2,8,-1,0,desconhecido
2833,61,operario,casado,superior,nao,sim,5267,nao,nao,celular,11,fevereiro,4,3,-1,0,desconhecido
2834,76,operario,casado,fundamental,nao,sim,3324,nao,nao,celular,11,fevereiro,5,1,90,4,sucesso
2835,35,gestao,casado,superior,nao,sim,0,sim,nao,celular,11,fevereiro,7,2,92,5,sucesso
2836,59,tecnico,casado,medio,nao,sim,116,nao,nao,celular,11,fevereiro,4,1,183,7,sucesso
2837,42,operario,casado,medio,nao,sim,413,sim,nao,celular,11,fevereiro,8,2,184,2,sucesso
2838,35,operario,solteiro,superior,nao,sim,353,nao,nao,celular,11,fevereiro,6,1,183,1,sucesso
2839,71,operario,casado,medio,nao,sim,1712,nao,nao,celular,11,fevereiro,11,1,-1,0,desconhecido
2840,34,operario,casado,medio,nao,sim,1454,sim,nao,celular,11,fevereiro,4,2,297,2,fracasso
2841,64,operario,casado,superior,nao,sim,846,nao,nao,celular,11,fevereiro,11,1,181,3,fracasso
2842,29,tecnico,solteiro,medio,nao,sim,113,nao,nao,celular,12,fevereiro,5,2,183,4,sucesso
2843,34,gestao,solteiro,superior,nao,sim,13014,nao,nao,celular,12,fevereiro,11,1,183,1,sucesso
2844,41,gestao,casado,superior,nao,sim,27696,nao,nao,celular,12,fevereiro,2,2,184,3,sucesso
2845,47,operario,casado,medio,nao,sim,3715,nao,nao,celular,12,fevereiro,3,2,182,4,fracasso
2846,52,gestao,casado,superior,nao,sim,4675,nao,nao,celular,12,fevereiro,3,3,-1,0,desconhecido
2847,32,tecnico,casado,medio,nao,sim,3271,nao,nao,celular,12,fevereiro,6,1,374,1,fracasso
2848,21,operario,solteiro,medio,nao,sim,123,nao,nao,telefone,12,fevereiro,6,5,93,2,sucesso
2849,54,tecnico,casado,medio,nao,sim,10185,nao,nao,celular,12,fevereiro,4,1,186,3,sucesso
2850,29,gestao,solteiro,superior,nao,sim,1026,nao,nao,celular,12,fevereiro,2,2,92,2,sucesso
2851,32,gestao,casado,superior,nao,sim,905,nao,nao,celular,12,fevereiro,11,4,-1,0,desconhecido
2852,38,servicos,casado,medio,nao,sim,775,nao,nao,celular,12,fevereiro,31,3,182,2,sucesso
